,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,STAT_DIV_NAME
58453,58454,T20180018393,Driving accident,Finished,2018/09/26,15:45:00,No,Struck Pedestrian,Tuesday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,144.84928496,-37.67011786,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58454,58455,T20180018401,Driving accident,Finished,2018/09/30,15:36:00,No,No collision and no object struck,Sunday,OFF CARRIAGEWAY TO LEFT,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,144.92116542,-37.62605207,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58482,58483,T20180018429,Driving accident,Finished,2018/10/01,13:15:00,No,Collision with vehicle,Monday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,144.88297329,-37.64034809,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58500,58501,T20190003047,Driving accident,Finished,2019/02/17,05:31:00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50 km/hr,No,144.9340329,-37.63643854,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58514,58515,T20180014812,Driving accident,Finished,2018/08/07,08:26:00,No,Struck Pedestrian,Tuesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.90658734,-37.58476528,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58540,58541,T20180014938,Driving accident,Finished,2018/08/08,16:05:00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,Not known,No,144.94045,-37.59808999,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58564,58565,T20180014848,Driving accident,Finished,2018/08/07,10:28:00,No,Vehicle overturned (no collision),Tuesday,OFF CARRIAGEWAY TO LEFT,No,Day,Yes,T intersection,Other injury accident,60 km/hr,Yes,144.94529996,-37.58351348,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,1.0,1.0,1.0,0.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58626,58627,T20190000546,Driving accident,Finished,2019/01/10,14:50:00,No,Collision with vehicle,Thursday,RIGHT TURN SIDESWIPE,Yes,Day,Yes,T intersection,Other injury accident,50 km/hr,No,144.92788193,-37.68722712,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58632,58633,T20180014979,Driving accident,Finished,2018/08/09,11:55:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.88402881,-37.6216281,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,HUME,METROPOLITAN NORTH WEST REGION,Metro
58645,58646,T20180018779,Driving accident,Finished,2018/09/21,16:00:00,Yes,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,144.73243895,-37.57779557,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,Metro
58715,58716,T20180015223,Driving accident,Finished,2018/08/12,13:00:00,No,Fall from or in moving vehicle,Sunday,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,No,Day,Yes,T intersection,Other injury accident,Not known,No,144.71379483,-37.58113374,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,Metro
58793,58794,T20180015388,Driving accident,Finished,2018/08/15,07:45:00,No,Struck Pedestrian,Wednesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.91811202,-37.68385446,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58801,58802,T20180019163,Driving accident,Finished,2018/10/12,15:54:00,No,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,Yes,144.91122922,-37.58107615,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58841,58842,T20190004014,Driving accident,Finished,2019/03/01,18:33:00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,144.93574834,-37.59841745,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58860,58861,T20190000974,Driving accident,Finished,2019/01/17,09:00:00,No,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,144.92628103,-37.61320927,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,0.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58872,58873,T20180002632,Driving accident,Finished,2018/02/11,17:00:00,Yes,Fall from or in moving vehicle,Sunday,FELL IN/FROM VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.92881888,-37.64108075,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58874,58875,T20180002653,Driving accident,Finished,2018/02/11,23:15:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,80 km/hr,No,144.95034471,-37.63812639,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
58884,58885,T20180017394,Driving accident,Finished,2018/09/15,01:05:00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,60 km/hr,No,144.85939402,-37.67811886,HUME,METROPOLITAN NORTH WEST REGION,4.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59027,59028,T20180019632,Driving accident,Finished,2018/10/19,17:48:00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.89724122,-37.69813385,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59088,59089,T20180017787,Driving accident,Finished,2018/09/20,18:46:00,Yes,Collision with vehicle,Thursday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.96809141,-37.64588845,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59092,59093,T20180019684,Driving accident,Finished,2018/10/20,11:30:00,No,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,144.92845049,-37.67584663,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59136,59137,T20190004622,Driving accident,Finished,2019/03/10,18:02:00,Yes,Fall from or in moving vehicle,Sunday,FELL IN/FROM VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,50 km/hr,No,144.96623801,-37.67818789,HUME,METROPOLITAN NORTH WEST REGION,3.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59167,59168,T20190004806,Driving accident,Finished,2019/03/13,18:10:00,Yes,Collision with vehicle,Tuesday,REVERSING IN STREAM OF TRAFFIC,Yes,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,144.92223961,-37.68527798,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59168,59169,T20190004817,Driving accident,Finished,2019/03/14,03:20:00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,T intersection,Serious injury accident,50 km/hr,Yes,144.93147729,-37.59751462,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59208,59209,T20180017906,Driving accident,Finished,2018/09/22,17:10:00,Yes,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,50 km/hr,No,144.92326526,-37.68569268,HUME,METROPOLITAN NORTH WEST REGION,5.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59247,59248,T20190004992,Driving accident,Finished,2019/03/15,16:35:00,Yes,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,144.69005745,-37.54649575,HUME,METROPOLITAN NORTH WEST REGION,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,HUME,METROPOLITAN NORTH WEST REGION,Metro
59249,59250,T20180015915,Driving accident,Finished,2018/08/23,06:30:00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dark Street lights on,No,T intersection,Other injury accident,60 km/hr,No,144.92520702,-37.59721426,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59251,59252,T20180015936,Driving accident,Finished,2018/08/23,19:45:00,Yes,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,T intersection,Serious injury accident,60 km/hr,No,144.71499793,-37.58918049,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,HUME,METROPOLITAN NORTH WEST REGION,Metro
59288,59289,T20180018148,Driving accident,Finished,2018/09/26,11:50:00,No,Collision with vehicle,Wednesday,RIGHT REAR.,No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.74386412,-37.63301907,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,HUME,METROPOLITAN NORTH WEST REGION,Metro
59331,59332,T20190005206,Driving accident,Finished,2019/03/19,11:19:00,No,Collision with a fixed object,Tuesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,70 km/hr,Yes,144.95695805,-37.68225965,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59336,59337,T20180016523,Driving accident,Finished,2018/09/01,14:00:00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,144.9051763,-37.59296343,HUME,METROPOLITAN NORTH WEST REGION,5.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59340,59341,T20190005272,Driving accident,Finished,2018/12/19,08:30:00,No,Collision with vehicle,Tuesday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Yes,Day,No,T intersection,Other injury accident,50 km/hr,No,144.89278958,-37.69663966,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59345,59346,T20190005344,Driving accident,Finished,2019/03/21,07:30:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,144.94633794,-37.61254116,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59346,59347,T20190005351,Driving accident,Finished,2019/03/21,07:15:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Serious injury accident,80 km/hr,No,144.92226106,-37.66367533,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59385,59386,T20180016087,Driving accident,Finished,2018/08/25,19:50:00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80 km/hr,Yes,144.94594584,-37.60914405,HUME,METROPOLITAN NORTH WEST REGION,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59444,59445,T20180020322,Driving accident,Finished,2018/10/29,18:10:00,Yes,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.93350675,-37.59810693,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59460,59461,T20180016926,Driving accident,Finished,2018/09/07,11:20:00,No,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,144.93075189,-37.57405769,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59517,59518,T20180016987,Driving accident,Finished,2018/09/08,09:13:00,No,Collision with vehicle,Saturday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.91083701,-37.58979876,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59519,59520,T20190005966,Driving accident,Finished,2019/03/29,16:07:00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.72756026,-37.57730255,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,Metro
59543,59544,T20180016330,Driving accident,Finished,2018/08/29,19:30:00,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.92641087,-37.64032005,HUME,METROPOLITAN NORTH WEST REGION,3.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,3.0,0.0,3.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59546,59547,T20180016356,Driving accident,Finished,2018/08/30,09:20:00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,80 km/hr,No,144.95245042,-37.64936653,HUME,METROPOLITAN NORTH WEST REGION,4.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,4.0,0.0,4.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59556,59557,T20180020441,Driving accident,Finished,2018/10/31,14:45:00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Fatal accident,80 km/hr,No,144.95239792,-37.64940823,HUME,METROPOLITAN NORTH WEST REGION,5.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,4.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59631,59632,T20180018608,Driving accident,Finished,2018/10/04,05:00:00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,70 km/hr,No,144.88247909,-37.68810887,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
59645,59646,T20190006404,Driving accident,Finished,2019/04/05,04:27:00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,144.87415109,-37.63383061,HUME,METROPOLITAN NORTH WEST REGION,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,HUME,METROPOLITAN NORTH WEST REGION,Metro
59656,59657,T20180018764,Driving accident,Finished,2018/10/06,12:55:00,No,Struck Pedestrian,Saturday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Serious injury accident,Not known,No,144.88380999,-37.68801999,HUME,METROPOLITAN NORTH WEST REGION,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,Metro
